,player_name,player_serve_win_ratio,player_return_win_ratio,player_bp_per_game,player_bp_conversion_ratio,player_game_win_ratio,player_point_win_ratio,player_clutch_factor,player_win_rank_weight,player_win_elo_weight,player_game_win_ratio_rank_weighted,player_point_win_ratio_rank_weighted,player_game_win_ratio_elo_weighted,player_point_win_ratio_elo_weighted,player_rank,player_log_rank,player_rank_points,player_log_rank_points,player_ht,player_old_elo
80,Pablo Cuevas,0.6484729098578685,0.2655374910907104,0.34404857756306845,0.21679894179894377,0.4310193375595802,0.45987793959289974,-0.028858602033312156,0.06916477139454809,9.246968029040436e-11,0.40604762067641753,0.4351449224436809,-5.586021864710473,-10.19902002106003,44.0,3.784189633918261,1102.0,7.004881989712859,180.0,2251.9022547742725
81,Philipp Kohlschreiber,0.6621818202965836,0.335864773409512,0.4910861299648054,0.3420053904428916,0.48776854264863323,0.4954929977320539,-0.007724455083416577,0.2582910188926986,1.9954091546013717e-08,0.46415998784089785,0.47210186911645735,6.863247243977128,7.643495234629092,79.0,4.3694478524670215,665.0,6.499787040655854,178.0,2282.89589576508
82,Pierre Hugues Herbert,0.6319056647655348,0.31904580718096753,0.42065238682885636,0.2598039215686285,0.46309506208656664,0.4816962105849703,-0.018601148498399826,0.1700954834103544,3.850846806753586e-11,0.45129510406865814,0.4689674628426032,-12.023615789460644,-12.999662010846224,66.0,4.189654742026425,845.0,6.739336627357174,188.0,2263.5210625324435
83,Prajnesh Gunneswaran,0.6703259752535573,0.3653715038013088,0.5485793649106713,0.38769933388186756,0.5329745286892908,0.5136409614171902,0.019333567272102357,0.08143966125975645,2.9371735379983475e-08,0.3882213723856682,0.38436441273407473,59.21866152752357,49.403195692907076,95.0,4.553876891600541,601.0,6.398594934535208,184.9861034924118,2095.9051775901958
84,Radu Albot,0.6318991784163338,0.37777565365660043,0.5710816210816204,0.4421285368653795,0.5198350037622397,0.5075606981000087,0.012274305662232471,0.304652832330717,1.2669779157297685e-10,0.5094105995494582,0.49884388332308754,-26.38755458297522,-31.042610766675296,50.0,3.912023005428146,1022.0,6.92951677076365,184.9861034924118,2271.373655424423
85,Rafael Nadal,0.7155308181151954,0.40246534322194516,0.6958322897887619,0.42692681406772687,0.6130638842065993,0.5511825488119525,0.06188133539464853,0.5867627148717256,1.3057290995984215e-10,0.555988585321592,0.5001268471926387,220.75495667386804,196.92470265245137,1.0,0.0,9985.0,9.208839245849916,185.0,2732.776269816957
86,Reilly Opelka,0.7278755522951194,0.27523676104163664,0.3376983848896018,0.27070802005012584,0.5233117428157918,0.505999108796351,0.017312634019442243,0.35170692830019634,3.3980669695739424e-10,0.513414528424618,0.4971041939161341,15.960887861393411,14.044735061409884,36.0,3.58351893845611,1243.0,7.1252830915107115,184.9861034924118,2315.6357151322236
87,Ricardas Berankis,0.6506879135684004,0.41259412454898575,0.7004480800948417,0.4945059653437178,0.5701722739182483,0.5305920324601135,0.039580241458136455,0.1338763063579894,1.8922462619152563e-09,0.47587801437394234,0.44601418118865166,65.3909747811028,57.730763475321076,70.0,4.248495242049359,809.0,6.695798917058491,175.0,2237.9210215567045
88,Richard Gasquet,0.6384543406366102,0.33448509690783956,0.47426193598068517,0.4038239538239556,0.48418890148690275,0.4910778876848495,-0.006888986197942041,0.3056815822661376,6.299345277306703e-11,0.48831483733431275,0.49739467457259584,-11.96934673861293,-13.149170733231164,64.0,4.1588830833596715,890.0,6.7912214627261855,185.0,2337.5650753965197
89,Roberto Bautista Agut,0.6707390291594362,0.3825616369124556,0.5885251037378694,0.4209647089933763,0.5474534178770393,0.5198865186570774,0.027566899219964257,0.31548969552796685,3.700892933012427e-10,0.48912898411951816,0.46698119076605943,80.43788046147282,72.89771471788472,9.0,2.1972245773362196,2540.0,7.8399193600125825,183.0,2399.694357496666
90,Roberto Carballes Baena,0.6101938018083135,0.3825317041204596,0.5536631771006766,0.47981601731601925,0.49183866414205,0.4993676649033058,-0.0075290007612513685,0.15980958909953602,2.773715807244653e-10,0.4933243167471461,0.5081486151942661,-23.797800385344917,-33.89486975347315,81.0,4.394449154672439,684.0,6.52795791762255,184.9861034924118,2200.025514685125
91,Roger Federer,0.7167437100748958,0.413238677090057,0.7641415665025729,0.44783314765511967,0.6095787964197967,0.5568968603177319,0.052681936102067,0.5890459333882408,8.803073936932646e-11,0.568653584767355,0.5205348007121853,199.7022148644878,179.58227454412042,3.0,1.0986122886681098,6190.0,8.730690365678642,185.0,2706.200829699061
92,Salvatore Caruso,0.6214982478139922,0.3870538813212584,0.6855437436959171,0.4089595282673098,0.5047447072777206,0.5018323515119139,0.0029123557658102288,0.12907438785620637,6.0076714841208895e-09,0.46591966452562356,0.46276107450858384,18.75573749748889,17.813402843682663,98.0,4.584967478670572,586.0,6.373319789577012,184.9861034924118,2179.8719162890507
93,Sam Querrey,0.669888499522851,0.32563498909925265,0.4718758025743314,0.2928781866281877,0.49623040480599273,0.49849776171618543,-0.0022673569101894103,0.2737652100714311,1.376343605352082e-10,0.4882637740229909,0.49122469300301,16.37788223660621,12.920058931066293,47.0,3.8501476017100584,1065.0,6.970730078143525,198.0,2345.54579172126
94,Soon Woo Kwon,0.6528985513298035,0.4272817663324428,0.7779220023291977,0.4286054743201222,0.578051756809395,0.5349818166573554,0.043069940152040784,0.10181503242336484,4.849872756645092e-09,0.496590931405525,0.465457516281268,69.05539377581051,61.23251275029748,87.0,4.465908118654584,627.0,6.440946540632921,184.9861034924118,2220.221780180425
95,Stan Wawrinka,0.6805521594326865,0.3566608935610882,0.528219627923805,0.4118694097157486,0.5296976100826785,0.5155423332971698,0.014155276785510908,0.3833738113091091,1.0697705066250072e-10,0.5071033320236945,0.493884634535595,35.83195389033152,32.3139415181082,16.0,2.772588722239781,1910.0,7.554858521040676,183.0,2449.9745444420055
96,Stefano Travaglia,0.6455328736803007,0.33393999952178843,0.4476296579237757,0.35336134453781637,0.475986697942256,0.48636141726826454,-0.010374719326004507,0.0904180759075156,6.820287817898623e-10,0.39841228359366065,0.41232331761698127,28.266954683665674,26.04525235029591,83.0,4.418840607796598,637.0,6.456769655572163,184.9861034924118,2153.1444244996087
97,Stefanos Tsitsipas,0.700735233113894,0.34491081591177425,0.5167086254341157,0.3717626164684993,0.5399660353108418,0.5212552421803806,0.018710793130462828,0.45713988490058716,9.733020090329393e-11,0.5063771972921886,0.4901822516062121,56.568015069364115,51.366518373325086,6.0,1.791759469228055,4000.0,8.294049640102028,184.9861034924118,2493.8696729705002
98,Steve Johnson,0.6731464221291148,0.37825547313207925,0.5740166840672586,0.4116347591120333,0.56027865526888,0.5272881858708408,0.03299046939804116,0.14774394428142731,2.221532046658653e-09,0.4699620851730422,0.44569876737123065,66.04569487839663,59.22963274983102,86.0,4.454347296253507,625.0,6.437751649736401,188.0,2230.300823316925
99,Taylor Harry Fritz,0.6693394916957885,0.3265755982568561,0.3787216873642018,0.38694665549504326,0.5067510276041343,0.5012902750163816,0.005460752587754947,0.23511706274265864,4.121467810961805e-10,0.4579491721929274,0.4567947061571217,45.47418427840506,40.71111850755915,32.0,3.4657359027997265,1315.0,7.181591944611865,185.29831782390838,2298.916433721015
100,Tennys Sandgren,0.6246640333973154,0.33643070692923893,0.4496109767455697,0.3113133211817432,0.4529632678279072,0.4802857999917314,-0.02732253216382054,0.05420995232640309,7.375758463971904e-10,0.37398096290175953,0.40484281409631817,-8.640529125461562,-12.73511860828395,70.0,4.248495242049359,793.0,6.675823221634848,184.9861034924118,2197.796807717789
101,Thomas Fabbiano,0.5973170970484921,0.3318148508422247,0.46923076923076845,0.29619244391971833,0.4331751637927834,0.46969234729181725,-0.03651718349902767,0.08734449446839175,9.980141993782479e-13,0.39444840410181586,0.4295591954224923,-21.405220497649406,-24.666111761518675,117.0,4.762173934797756,482.0,6.1779441140506,184.9861034924118,2099.004464020152
102,Tommy Paul,0.6654578544399465,0.420957759838958,0.7012799059017542,0.49594453165881835,0.5778299203729875,0.5405024744829129,0.037327445890078005,0.12144917511985368,2.5578652387551543e-09,0.46443883473646963,0.4361952200350617,89.94589827038281,81.20731942457729,90.0,4.499809670330265,611.0,6.415096959171596,184.9861034924118,2271.2701859957333
103,Ugo Humbert,0.6814047611299282,0.38186131825192443,0.6424616066018779,0.4036020582400679,0.5649997078293748,0.529596597341347,0.03540311048802962,0.16667926391068003,3.4181310673727582e-09,0.46897078083200666,0.44356845241187004,50.11446017225529,43.962306458540056,56.0,4.02535169073515,972.0,6.879355804460439,184.9861034924118,2276.338966060744
104,Yasutaka Uchiyama,0.6793928221848159,0.3624676740592609,0.5924919156771469,0.3497266622266627,0.5342556716494135,0.5155399810101673,0.01871569063924789,0.10298541223756635,6.826631905394264e-09,0.4502197620990111,0.43771620979380355,57.57459670163901,52.019093482890916,81.0,4.394449154672439,651.0,6.478509642208569,184.9861034924118,2154.3840900985274
105,Yoshihito Nishioka,0.5993444109869841,0.37260573716691625,0.5738861822245271,0.4785150057007692,0.48387511626999036,0.4892630851524743,-0.005387968882480543,0.3329494984803859,3.231794245943739e-10,0.4932634452316111,0.5006845135979281,-8.56656020413236,-12.902210612456704,73.0,4.290459441148391,764.0,6.638567789166521,184.9861034924118,2292.8669708973066
